,1,2,Organism,associated_phenotype
134,FBgn0033397,ENSG00000162365,dmelanogaster,"['partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]']"
135,FBgn0015037,ENSG00000162365,dmelanogaster,"['viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]']"
136,FBgn0033395,ENSG00000162365,dmelanogaster,"['viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]']"
137,FBgn0031693,ENSG00000162365,dmelanogaster,
138,FBgn0032945,ENSG00000165092,dmelanogaster,"['viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]']"
139,FBgn0051075,ENSG00000165092,dmelanogaster,"['viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'fertile', 'viable', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'fertile', 'viable', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'fertile', 'viable']"
140,FBgn0015032,ENSG00000171903,dmelanogaster,"['viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]']"
141,FBgn0030615,ENSG00000171903,dmelanogaster,"['viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'fertile', 'viable', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'fertile', 'viable', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'fertile', 'viable', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'fertile', 'viable', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'fertile', 'viable', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'fertile', 'viable', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'fertile', 'viable', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'fertile', 'viable', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'fertile', 'viable', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'fertile', 'viable', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'fertile', 'viable']"
142,FBgn0034053,ENSG00000171903,dmelanogaster,"['viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[tin.CΔ4]']"
143,FBgn0011576,ENSG00000171903,dmelanogaster,"['viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[pnr-MD237]']"
144,FBgn0015036,ENSG00000171903,dmelanogaster,"['viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]']"
145,FBgn0005670,ENSG00000171903,dmelanogaster,"['viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'GO0005811:lipid droplet | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'embryonic/larval fat body | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'GO0005811:lipid droplet | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'embryonic/larval fat body | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'GO0005811:lipid droplet | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'embryonic/larval fat body | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'GO0005811:lipid droplet | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'embryonic/larval fat body | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'GO0005811:lipid droplet | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'embryonic/larval fat body | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'GO0005811:lipid droplet | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'embryonic/larval fat body | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'GO0005811:lipid droplet | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'embryonic/larval fat body | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'GO0005811:lipid droplet | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'embryonic/larval fat body | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'GO0005811:lipid droplet | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'embryonic/larval fat body | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'GO0005811:lipid droplet | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'embryonic/larval fat body | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[pnr-MD237]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'GO0005811:lipid droplet | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]', 'embryonic/larval fat body | wandering third instar larval stage, with Scer\\GAL4[ppl.PP]']"
146,FBgn0015035,ENSG00000171903,dmelanogaster,"['partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'long lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'abnormal oxidative stress response, with Scer\\GAL4[CapaR.1.5]', 'short lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'long lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'abnormal oxidative stress response, with Scer\\GAL4[CapaR.1.5]', 'short lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'long lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'abnormal oxidative stress response, with Scer\\GAL4[CapaR.1.5]', 'short lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'long lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'abnormal oxidative stress response, with Scer\\GAL4[CapaR.1.5]', 'short lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'long lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'abnormal oxidative stress response, with Scer\\GAL4[CapaR.1.5]', 'short lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'long lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'abnormal oxidative stress response, with Scer\\GAL4[CapaR.1.5]', 'short lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'long lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'abnormal oxidative stress response, with Scer\\GAL4[CapaR.1.5]', 'short lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'long lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'abnormal oxidative stress response, with Scer\\GAL4[CapaR.1.5]', 'short lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'long lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'abnormal oxidative stress response, with Scer\\GAL4[CapaR.1.5]', 'short lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'long lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'abnormal oxidative stress response, with Scer\\GAL4[CapaR.1.5]', 'short lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'partially lethal - majority die, with Scer\\GAL4[pnr-MD237]', 'some die during pupal stage, with Scer\\GAL4[pnr-MD237]', 'viable, with Dcr-2[UAS.cDa], Scer\\GAL4[elav.PLu]', 'viable, with Scer\\GAL4[Mef2.PR]', 'viable, with Scer\\GAL4[tin.CΔ4]', 'long lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]', 'abnormal oxidative stress response, with Scer\\GAL4[CapaR.1.5]', 'short lived | chemical conditional, with Scer\\GAL4[CapaR.1.5]']"
