Date: 2020.10.14
Anatomy ID	Anatomy Name	Start Stage ID	End Stage ID	
ZFA:0005304	caudal fin blood vessel	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005262	caudal fin dorsal procurrent ray	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005767	caudal fin fat	ZDB-STAGE-010723-51	ZDB-STAGE-010723-39
ZFA:0001550	caudal fin lepidotrichium	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001605	caudal fin lower lobe	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005303	caudal fin lymph vessel	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000628	caudal fin musculature	ZDB-STAGE-010723-36	ZDB-STAGE-010723-39
ZFA:0001585	caudal fin principal ray	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005512	caudal fin principal ray 1	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005521	caudal fin principal ray 10	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005522	caudal fin principal ray 11	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005523	caudal fin principal ray 12	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005595	caudal fin principal ray 13	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005524	caudal fin principal ray 14	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005525	caudal fin principal ray 15	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005526	caudal fin principal ray 16	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005527	caudal fin principal ray 17	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005528	caudal fin principal ray 18	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005529	caudal fin principal ray 19	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005514	caudal fin principal ray 2	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005513	caudal fin principal ray 3	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005515	caudal fin principal ray 4	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005516	caudal fin principal ray 5	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005517	caudal fin principal ray 6	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005518	caudal fin principal ray 7	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005519	caudal fin principal ray 8	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005520	caudal fin principal ray 9	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001584	caudal fin procurrent ray	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000862	caudal fin skeleton	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001604	caudal fin upper lobe	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005097	caudal fin vasculature	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005263	caudal fin ventral procurrent ray	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005898	caudal hematopoietic tissue	ZDB-STAGE-010723-9	ZDB-STAGE-010723-47
ZFA:0000634	caudal hypothalamic zone	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000321	caudal levator	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000479	caudal mesencephalo-cerebellar tract	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000629	caudal motor nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000177	caudal oblique	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001699	caudal octaval nerve motor nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000322	caudal octaval nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000480	caudal octavolateralis nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000630	caudal parvocellular preoptic nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000178	caudal peduncle	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000324	caudal periventricular hypothalamus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000481	caudal preglomerular nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000631	caudal pretectal nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000179	caudal root of abducens nerve	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000325	caudal thalamic nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000482	caudal tuberal nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000633	caudal tuberculum	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000180	caudal vein	ZDB-STAGE-010723-35	ZDB-STAGE-010723-39
ZFA:0001286	caudal vein plexus	ZDB-STAGE-010723-10	ZDB-STAGE-010723-47
ZFA:0000326	caudal vertebra	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000181	caudal zone of dorsal telencephalon	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005217	CaV	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001490	cavitated compound organ	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000484	celiacomesenteric artery	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009000	cell	ZDB-STAGE-010723-4	ZDB-STAGE-010723-39
ZFA:0009030	cementoblast	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009087	cementocyte	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0005020	central artery	ZDB-STAGE-010723-9	ZDB-STAGE-050211-1
ZFA:0000938	central canal	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0005074	central cardiac conduction system	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000182	central caudal thalamic nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0007076	central chamber of the maxillary blood sinus	ZDB-STAGE-010723-51	ZDB-STAGE-010723-39
ZFA:0000012	central nervous system	ZDB-STAGE-010723-12	ZDB-STAGE-010723-39
ZFA:0000485	central nucleus inferior lobe	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001668	central nucleus of ventral telencephalon	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000826	central nucleus torus semicircularis	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000635	central pretectal nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000183	central pretectum	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005098	central ray artery	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005168	central vein	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000487	central zone of dorsal telencephalon	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000327	central zone of the optic tectum	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005673	central zone olfactory bulb	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0005670	central zone protoglomerulus	ZDB-STAGE-010723-9	ZDB-STAGE-050211-1
ZFA:0005721	central zone protoglomerulus 1	ZDB-STAGE-010723-8	ZDB-STAGE-050211-1
ZFA:0005722	central zone protoglomerulus 2	ZDB-STAGE-010723-8	ZDB-STAGE-050211-1
ZFA:0005723	central zone protoglomerulus 3	ZDB-STAGE-010723-8	ZDB-STAGE-050211-1
ZFA:0005724	central zone protoglomerulus 4	ZDB-STAGE-010723-8	ZDB-STAGE-050211-1
ZFA:0005725	central zone protoglomerulus 5	ZDB-STAGE-010723-8	ZDB-STAGE-050211-1
ZFA:0000126	centrum	ZDB-STAGE-010723-8	ZDB-STAGE-010723-39
ZFA:0001640	cephalic flexure	ZDB-STAGE-010723-16	ZDB-STAGE-050211-1
ZFA:0005867	cephalic mesoderm	ZDB-STAGE-010723-5	ZDB-STAGE-010723-26
ZFA:0000328	cephalic musculature	ZDB-STAGE-010723-32	ZDB-STAGE-010723-39
ZFA:0001237	ceratobranchial 1 bone	ZDB-STAGE-010723-48	ZDB-STAGE-010723-39
ZFA:0001520	ceratobranchial 1 cartilage	ZDB-STAGE-010723-9	ZDB-STAGE-010723-47
ZFA:0001242	ceratobranchial 2 bone	ZDB-STAGE-010723-48	ZDB-STAGE-010723-39
ZFA:0001517	ceratobranchial 2 cartilage	ZDB-STAGE-010723-26	ZDB-STAGE-010723-47
ZFA:0001241	ceratobranchial 3 bone	ZDB-STAGE-010723-48	ZDB-STAGE-010723-39
ZFA:0001518	ceratobranchial 3 cartilage	ZDB-STAGE-010723-26	ZDB-STAGE-010723-47
ZFA:0001240	ceratobranchial 4 bone	ZDB-STAGE-010723-48	ZDB-STAGE-010723-39
ZFA:0001519	ceratobranchial 4 cartilage	ZDB-STAGE-010723-26	ZDB-STAGE-010723-47
ZFA:0001239	ceratobranchial 5 bone	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0001521	ceratobranchial 5 cartilage	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0005644	ceratobranchial 5 ligament	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005851	ceratobranchial 5 primary tooth	ZDB-STAGE-010723-9	ZDB-STAGE-050211-1
ZFA:0005849	ceratobranchial 5 replacement  tooth	ZDB-STAGE-010723-8	ZDB-STAGE-010723-39
ZFA:0000694	ceratobranchial 5 tooth	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0000488	ceratobranchial bone	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0001516	ceratobranchial cartilage	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0000578	ceratohyal bone	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005465	ceratohyal-branchiostegal ray joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001400	ceratohyal cartilage	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0005467	ceratohyal-dorsal hypohyal joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005859	ceratohyal-interhyal joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005466	ceratohyal-ventral hypohyal joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005021	cerebellar central artery	ZDB-STAGE-010723-8	ZDB-STAGE-050211-1
ZFA:0000636	cerebellar crest	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001691	cerebellar granule cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005869	cerebellar plate	ZDB-STAGE-010723-31	ZDB-STAGE-050211-1
ZFA:0005870	cerebellar plate ventral proliferative layer	ZDB-STAGE-010723-31	ZDB-STAGE-050211-1
ZFA:0001708	cerebellar white matter	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000174	cerebellovestibular tract	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000100	cerebellum	ZDB-STAGE-010723-34	ZDB-STAGE-010723-39
ZFA:0001626	cerebral spinal fluid	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0007120	cerebrospinal fluid contacting neuron	ZDB-STAGE-010723-23	ZDB-STAGE-010723-39
ZFA:0009295	cerebrospinal fluid secreting cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009124	chemoreceptor cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009397	cholangiocyte	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009060	cholinergic neuron	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001693	chondral bone	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009027	chondroblast	ZDB-STAGE-010723-10	ZDB-STAGE-050211-1
ZFA:0001424	chondrocranium	ZDB-STAGE-010723-31	ZDB-STAGE-010723-39
ZFA:0001461	chondrocranium cartilage	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009084	chondrocyte	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001082	chordo neural hinge	ZDB-STAGE-010723-23	ZDB-STAGE-010723-10
ZFA:0000329	chorion	ZDB-STAGE-010723-4	ZDB-STAGE-010723-31
ZFA:0009175	choroidal cell of the eye	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001075	choroidal fissure	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0001443	choroid plexus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009304	choroid plexus epithelial cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001446	choroid plexus fourth ventricle	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001445	choroid plexus tectal ventricle	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001447	choroid plexus telencephalic ventricle	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001444	choroid plexus third ventricle	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005219	choroid plexus vascular circuit	ZDB-STAGE-010723-37	ZDB-STAGE-010723-39
ZFA:0009099	chromaffin cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005247	CiA	ZDB-STAGE-010723-30	ZDB-STAGE-010723-39
ZFA:0005233	CiD	ZDB-STAGE-010723-30	ZDB-STAGE-010723-39
ZFA:0001289	ciliary marginal zone	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0001203	ciliary zone	ZDB-STAGE-010723-51	ZDB-STAGE-010723-39
ZFA:0009032	ciliated cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009035	ciliated epithelial cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009358	ciliated olfactory receptor neuron	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009043	circulating cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005499	circulus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001592	claustrum bone	ZDB-STAGE-010723-48	ZDB-STAGE-010723-39
ZFA:0000637	claustrum cartilage	ZDB-STAGE-010723-47	ZDB-STAGE-010723-39
ZFA:0005786	cleft cell	ZDB-STAGE-010723-34	ZDB-STAGE-010723-36
ZFA:0000184	cleithrum	ZDB-STAGE-010723-31	ZDB-STAGE-010723-39
ZFA:0005640	cleithrum-vertebral ligament	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001711	climbing fiber	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005781	cloaca	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0000330	cloacal chamber	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005783	cloacal epithelium	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0009191	CNS interneuron	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009195	CNS long range interneuron	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009067	CNS neuron (sensu Vertebrata)	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009194	CNS short range interneuron	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005186	CoB	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005230	CoBL	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001438	coelom	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005234	CoLA	ZDB-STAGE-010723-30	ZDB-STAGE-010723-39
ZFA:0001186	collagenous dermal stroma	ZDB-STAGE-010723-10	ZDB-STAGE-010723-49
ZFA:0009287	collagen secreting cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005294	collecting duct	ZDB-STAGE-010723-47	ZDB-STAGE-010723-39
ZFA:0009314	columnar chondrocyte	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009038	columnar/cuboidal epithelial cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005588	comma-shaped body	ZDB-STAGE-010723-47	ZDB-STAGE-010723-39
ZFA:0000490	commissura cerebelli	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000638	commissura rostral, pars dorsalis	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000185	commissura rostral, pars ventralis	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000331	commissure infima of Haller	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000491	commissure of the caudal tuberculum	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0000639	commissure of the secondary gustatory nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005877	commissure of the tract of the commissure of the caudal tuberculum	ZDB-STAGE-010723-13	ZDB-STAGE-010723-39
ZFA:0005165	common bile duct	ZDB-STAGE-010723-8	ZDB-STAGE-010723-39
ZFA:0000186	common cardinal vein	ZDB-STAGE-010723-16	ZDB-STAGE-010723-39
ZFA:0005411	common crus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009023	common lymphoid progenitor	ZDB-STAGE-010723-32	ZDB-STAGE-010723-39
ZFA:0009021	common myeloid progenitor	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005051	communicating vessel palatocerebral artery	ZDB-STAGE-010723-9	ZDB-STAGE-050211-1
ZFA:0005062	compact layer of ventricle	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000496	compound organ	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001489	compound organ component	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005013	concurrent branch afferent branchial artery	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009322	cone retinal bipolar cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009392	connective tissue cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0007050	constrictor dorsalis	ZDB-STAGE-050211-1	ZDB-STAGE-010723-8
ZFA:0005259	continuous blood vessel endothelium	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005175	CoPA	ZDB-STAGE-010723-30	ZDB-STAGE-010723-39
ZFA:0001220	copula	ZDB-STAGE-010723-31	ZDB-STAGE-010723-39
ZFA:0001221	copula 1	ZDB-STAGE-010723-31	ZDB-STAGE-010723-39
ZFA:0001222	copula 2	ZDB-STAGE-010723-47	ZDB-STAGE-050211-1
ZFA:0000332	coracoid	ZDB-STAGE-010723-48	ZDB-STAGE-010723-39
ZFA:0005426	coracoid foramen	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000492	coracoradialis	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000640	cornea	ZDB-STAGE-010723-26	ZDB-STAGE-010723-39
ZFA:0009079	corneal endothelial cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001687	corneal endothelium	ZDB-STAGE-010723-26	ZDB-STAGE-010723-39
ZFA:0009264	corneal epithelial cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001683	corneal epithelium	ZDB-STAGE-010723-26	ZDB-STAGE-010723-39
ZFA:0001688	corneal primordium	ZDB-STAGE-010723-10	ZDB-STAGE-010723-9
ZFA:0001685	corneal stroma	ZDB-STAGE-010723-26	ZDB-STAGE-010723-39
ZFA:0005570	corneo-scleral junction	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005812	coronary artery	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005813	coronary capillary	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005814	coronary vein	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005905	coronoid process	ZDB-STAGE-050211-1	ZDB-STAGE-010723-48
ZFA:0001274	coronomeckelian	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000188	corpus cerebelli	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001200	corpuscles of Stannius	ZDB-STAGE-010723-16	ZDB-STAGE-010723-39
ZFA:0000334	corpus mamillare	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005176	CoSA	ZDB-STAGE-010723-30	ZDB-STAGE-010723-39
ZFA:0005297	cranial blood vessel	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001458	cranial cartilage	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001059	cranial division of the internal carotid artery	ZDB-STAGE-010723-10	ZDB-STAGE-010723-26
ZFA:0005760	cranial fat	ZDB-STAGE-010723-49	ZDB-STAGE-010723-39
ZFA:0000013	cranial ganglion	ZDB-STAGE-010723-23	ZDB-STAGE-010723-39
ZFA:0005298	cranial lymph vessel	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005730	cranial motor neuron	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000641	cranial nerve	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000249	cranial nerve I	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000435	cranial nerve II	ZDB-STAGE-010723-9	ZDB-STAGE-010723-39
ZFA:0000405	cranial nerve III	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000600	cranial nerve IV	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000668	cranial nerve IX	ZDB-STAGE-010723-13	ZDB-STAGE-010723-39
ZFA:0001663	cranial nerve root	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000697	cranial nerve V	ZDB-STAGE-010723-34	ZDB-STAGE-010723-39
ZFA:0000310	cranial nerve VI	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000664	cranial nerve VII	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0000247	cranial nerve VIII	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000453	cranial nerve X	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0001194	cranial neural crest	ZDB-STAGE-010723-23	ZDB-STAGE-010723-10
ZFA:0009003	cranial neural crest cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-10
ZFA:0001267	cranial vasculature	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0005606	cranial vault	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000737	cranium	ZDB-STAGE-020626-1	ZDB-STAGE-010723-39
ZFA:0000335	crossed tecto-bulbar tract	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005770	crypt neuron olfactory support cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009360	crypt olfactory receptor neuron	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005803	cupula	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005332	cyanoblast	ZDB-STAGE-050211-1	ZDB-STAGE-010723-31
ZFA:0009317	cyanophore	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005166	cystic duct	ZDB-STAGE-010723-8	ZDB-STAGE-010723-39
ZFA:0009228	D cell	ZDB-STAGE-020626-1	ZDB-STAGE-010723-39
ZFA:0000493	decussation of medial funicular nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000642	decussation of the medial octavolateralis nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001473	deep blastomere	ZDB-STAGE-010723-28	ZDB-STAGE-010723-19
ZFA:0005819	deep caudal fin musculature	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005825	deep lateral dorsal muscle	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005824	deep lateral ventral muscle	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000494	deep white zone	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000711	DEL	ZDB-STAGE-010723-17	ZDB-STAGE-010723-12
ZFA:0009209	dendritic cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005134	dental epithelium	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005139	dental mesenchyme	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005138	dental organ	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005140	dental papilla	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0009173	dental papilla cell	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000191	dentary	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005464	dentary-anguloarticular joint	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005427	dentary foramen	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005143	dentine	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005270	depressor muscle	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001590	dermal bone	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001182	dermal deep region	ZDB-STAGE-010723-49	ZDB-STAGE-010723-39
ZFA:0001183	dermal superficial region	ZDB-STAGE-010723-51	ZDB-STAGE-010723-39
ZFA:0000863	dermatocranium	ZDB-STAGE-010723-31	ZDB-STAGE-010723-39
ZFA:0001119	dermis	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0001513	dermomyotome	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0001686	Descemet's membrane	ZDB-STAGE-010723-26	ZDB-STAGE-010723-39
ZFA:0000645	descending octaval nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000192	descending trigeminal root	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005591	developing mesonephric distal tubule	ZDB-STAGE-010723-47	ZDB-STAGE-010723-39
ZFA:0005584	developing mesonephric nephron	ZDB-STAGE-010723-47	ZDB-STAGE-010723-39
ZFA:0005585	developing mesonephric proximal tubule	ZDB-STAGE-010723-47	ZDB-STAGE-010723-39
ZFA:0005685	dG1	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0005806	diencephalic efferent neurons to the lateral line	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0001659	diencephalic nucleus	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
ZFA:0000338	diencephalic white matter	ZDB-STAGE-010723-10	ZDB-STAGE-010723-39
ZFA:0000101	diencephalon	ZDB-STAGE-020626-1	ZDB-STAGE-010723-39
ZFA:0000193	diffuse nucleus inferior lobe	ZDB-STAGE-050211-1	ZDB-STAGE-010723-39
